TOTAL_CASH_CHANGE_1dt_day_1,TOTAL_CASH_CHANGE_1dt_day_2,TOTAL_CASH_CHANGE_1dt_day_3,TOTAL_CASH_CHANGE_1dt_day_4,TOTAL_CASH_CHANGE_1dt_day_5,TOTAL_CASH_CHANGE_1dt_day_6,TOTAL_CASH_CHANGE_1dt_day_7,TOTAL_CASH_CHANGE_1dt_day_8,TOTAL_CASH_CHANGE_1dt_day_9,TOTAL_CASH_CHANGE_1dt_day_10,TOTAL_CASH_CHANGE_1dt_day_11,TOTAL_CASH_CHANGE_1dt_day_12,TOTAL_CASH_CHANGE_1dt_day_13,TOTAL_CASH_CHANGE_1dt_day_14,TOTAL_CASH_OUT_1dt_day_1,TOTAL_CASH_OUT_1dt_day_2,TOTAL_CASH_OUT_1dt_day_3,TOTAL_CASH_OUT_1dt_day_4,TOTAL_CASH_OUT_1dt_day_5,TOTAL_CASH_OUT_1dt_day_6,TOTAL_CASH_OUT_1dt_day_7,TOTAL_CASH_OUT_1dt_day_8,TOTAL_CASH_OUT_1dt_day_9,TOTAL_CASH_OUT_1dt_day_10,TOTAL_CASH_OUT_1dt_day_11,TOTAL_CASH_OUT_1dt_day_12,TOTAL_CASH_OUT_1dt_day_13,TOTAL_CASH_OUT_1dt_day_14
3.076343536376953125e-01,3.180036544799804688e-01,1.860756278038024902e-01,1.250950992107391357e-01,4.721595644950866699e-01,3.213559389114379883e-01,3.849158287048339844e-01,1.765216737985610962e-01,5.072818398475646973e-01,4.398770034313201904e-01,2.380350083112716675e-01,1.753181219100952148e-01,3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01
1.860756278038024902e-01,1.250950992107391357e-01,4.721595644950866699e-01,3.213559389114379883e-01,3.849158287048339844e-01,1.765216737985610962e-01,5.072818398475646973e-01,4.398770034313201904e-01,2.380350083112716675e-01,1.753181219100952148e-01,3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01
4.721595644950866699e-01,3.213559389114379883e-01,3.849158287048339844e-01,1.765216737985610962e-01,5.072818398475646973e-01,4.398770034313201904e-01,2.380350083112716675e-01,1.753181219100952148e-01,3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01
3.849158287048339844e-01,1.765216737985610962e-01,5.072818398475646973e-01,4.398770034313201904e-01,2.380350083112716675e-01,1.753181219100952148e-01,3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01
5.072818398475646973e-01,4.398770034313201904e-01,2.380350083112716675e-01,1.753181219100952148e-01,3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01,4.359600245952606201e-01,3.776379227638244629e-01
2.380350083112716675e-01,1.753181219100952148e-01,3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01,4.359600245952606201e-01,3.776379227638244629e-01,4.306509196758270264e-01,2.937229573726654053e-01
3.159811198711395264e-01,3.802650272846221924e-01,3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01,4.359600245952606201e-01,3.776379227638244629e-01,4.306509196758270264e-01,2.937229573726654053e-01,1.620861887931823730e-01,1.505124866962432861e-01
3.315259516239166260e-01,3.439751565456390381e-01,3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01,4.359600245952606201e-01,3.776379227638244629e-01,4.306509196758270264e-01,2.937229573726654053e-01,1.620861887931823730e-01,1.505124866962432861e-01,3.342471122741699219e-01,2.116711884737014771e-01
3.585790097713470459e-01,4.769980609416961670e-01,6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01,4.359600245952606201e-01,3.776379227638244629e-01,4.306509196758270264e-01,2.937229573726654053e-01,1.620861887931823730e-01,1.505124866962432861e-01,3.342471122741699219e-01,2.116711884737014771e-01,5.020018815994262695e-01,4.004776775836944580e-01
6.565255522727966309e-01,6.881467103958129883e-01,3.223971426486968994e-01,3.277179598808288574e-01,6.895693540573120117e-01,8.352058529853820801e-01,1.831561923027038574e-01,2.472485154867172241e-01,2.519988715648651123e-01,3.143718540668487549e-01,3.095156252384185791e-01,2.943395078182220459e-01,3.282772302627563477e-01,2.504509091377258301e-01,4.872399568557739258e-01,4.733441472053527832e-01,4.359600245952606201e-01,3.776379227638244629e-01,4.306509196758270264e-01,2.937229573726654053e-01,1.620861887931823730e-01,1.505124866962432861e-01,3.342471122741699219e-01,2.116711884737014771e-01,5.020018815994262695e-01,4.004776775836944580e-01,3.059509694576263428e-01,1.772606819868087769e-01
