WEEKEND_day_29,WEEKEND_day_28,WEEKEND_day_27,WEEKEND_day_26,WEEKEND_day_25,WEEKEND_day_24,WEEKEND_day_23,WEEKEND_day_22,WEEKEND_day_21,WEEKEND_day_20,WEEKEND_day_19,WEEKEND_day_18,WEEKEND_day_17,WEEKEND_day_16,WEEKEND_day_15,WEEKEND_day_14,WEEKEND_day_13,WEEKEND_day_12,WEEKEND_day_11,WEEKEND_day_10,WEEKEND_day_9,WEEKEND_day_8,WEEKEND_day_7,WEEKEND_day_6,WEEKEND_day_5,WEEKEND_day_4,WEEKEND_day_3,WEEKEND_day_2,WEEKEND_day_1,WEEKEND_day_0,HOLIDAY_day_29,HOLIDAY_day_28,HOLIDAY_day_27,HOLIDAY_day_26,HOLIDAY_day_25,HOLIDAY_day_24,HOLIDAY_day_23,HOLIDAY_day_22,HOLIDAY_day_21,HOLIDAY_day_20,HOLIDAY_day_19,HOLIDAY_day_18,HOLIDAY_day_17,HOLIDAY_day_16,HOLIDAY_day_15,HOLIDAY_day_14,HOLIDAY_day_13,HOLIDAY_day_12,HOLIDAY_day_11,HOLIDAY_day_10,HOLIDAY_day_9,HOLIDAY_day_8,HOLIDAY_day_7,HOLIDAY_day_6,HOLIDAY_day_5,HOLIDAY_day_4,HOLIDAY_day_3,HOLIDAY_day_2,HOLIDAY_day_1,HOLIDAY_day_0,WEEKEND_HOLIDAY_day_29,WEEKEND_HOLIDAY_day_28,WEEKEND_HOLIDAY_day_27,WEEKEND_HOLIDAY_day_26,WEEKEND_HOLIDAY_day_25,WEEKEND_HOLIDAY_day_24,WEEKEND_HOLIDAY_day_23,WEEKEND_HOLIDAY_day_22,WEEKEND_HOLIDAY_day_21,WEEKEND_HOLIDAY_day_20,WEEKEND_HOLIDAY_day_19,WEEKEND_HOLIDAY_day_18,WEEKEND_HOLIDAY_day_17,WEEKEND_HOLIDAY_day_16,WEEKEND_HOLIDAY_day_15,WEEKEND_HOLIDAY_day_14,WEEKEND_HOLIDAY_day_13,WEEKEND_HOLIDAY_day_12,WEEKEND_HOLIDAY_day_11,WEEKEND_HOLIDAY_day_10,WEEKEND_HOLIDAY_day_9,WEEKEND_HOLIDAY_day_8,WEEKEND_HOLIDAY_day_7,WEEKEND_HOLIDAY_day_6,WEEKEND_HOLIDAY_day_5,WEEKEND_HOLIDAY_day_4,WEEKEND_HOLIDAY_day_3,WEEKEND_HOLIDAY_day_2,WEEKEND_HOLIDAY_day_1,WEEKEND_HOLIDAY_day_0,IS_SUN_day_29,IS_SUN_day_28,IS_SUN_day_27,IS_SUN_day_26,IS_SUN_day_25,IS_SUN_day_24,IS_SUN_day_23,IS_SUN_day_22,IS_SUN_day_21,IS_SUN_day_20,IS_SUN_day_19,IS_SUN_day_18,IS_SUN_day_17,IS_SUN_day_16,IS_SUN_day_15,IS_SUN_day_14,IS_SUN_day_13,IS_SUN_day_12,IS_SUN_day_11,IS_SUN_day_10,IS_SUN_day_9,IS_SUN_day_8,IS_SUN_day_7,IS_SUN_day_6,IS_SUN_day_5,IS_SUN_day_4,IS_SUN_day_3,IS_SUN_day_2,IS_SUN_day_1,IS_SUN_day_0,IS_MON_day_29,IS_MON_day_28,IS_MON_day_27,IS_MON_day_26,IS_MON_day_25,IS_MON_day_24,IS_MON_day_23,IS_MON_day_22,IS_MON_day_21,IS_MON_day_20,IS_MON_day_19,IS_MON_day_18,IS_MON_day_17,IS_MON_day_16,IS_MON_day_15,IS_MON_day_14,IS_MON_day_13,IS_MON_day_12,IS_MON_day_11,IS_MON_day_10,IS_MON_day_9,IS_MON_day_8,IS_MON_day_7,IS_MON_day_6,IS_MON_day_5,IS_MON_day_4,IS_MON_day_3,IS_MON_day_2,IS_MON_day_1,IS_MON_day_0,IS_TUE_day_29,IS_TUE_day_28,IS_TUE_day_27,IS_TUE_day_26,IS_TUE_day_25,IS_TUE_day_24,IS_TUE_day_23,IS_TUE_day_22,IS_TUE_day_21,IS_TUE_day_20,IS_TUE_day_19,IS_TUE_day_18,IS_TUE_day_17,IS_TUE_day_16,IS_TUE_day_15,IS_TUE_day_14,IS_TUE_day_13,IS_TUE_day_12,IS_TUE_day_11,IS_TUE_day_10,IS_TUE_day_9,IS_TUE_day_8,IS_TUE_day_7,IS_TUE_day_6,IS_TUE_day_5,IS_TUE_day_4,IS_TUE_day_3,IS_TUE_day_2,IS_TUE_day_1,IS_TUE_day_0,IS_WED_day_29,IS_WED_day_28,IS_WED_day_27,IS_WED_day_26,IS_WED_day_25,IS_WED_day_24,IS_WED_day_23,IS_WED_day_22,IS_WED_day_21,IS_WED_day_20,IS_WED_day_19,IS_WED_day_18,IS_WED_day_17,IS_WED_day_16,IS_WED_day_15,IS_WED_day_14,IS_WED_day_13,IS_WED_day_12,IS_WED_day_11,IS_WED_day_10,IS_WED_day_9,IS_WED_day_8,IS_WED_day_7,IS_WED_day_6,IS_WED_day_5,IS_WED_day_4,IS_WED_day_3,IS_WED_day_2,IS_WED_day_1,IS_WED_day_0,IS_THU_day_29,IS_THU_day_28,IS_THU_day_27,IS_THU_day_26,IS_THU_day_25,IS_THU_day_24,IS_THU_day_23,IS_THU_day_22,IS_THU_day_21,IS_THU_day_20,IS_THU_day_19,IS_THU_day_18,IS_THU_day_17,IS_THU_day_16,IS_THU_day_15,IS_THU_day_14,IS_THU_day_13,IS_THU_day_12,IS_THU_day_11,IS_THU_day_10,IS_THU_day_9,IS_THU_day_8,IS_THU_day_7,IS_THU_day_6,IS_THU_day_5,IS_THU_day_4,IS_THU_day_3,IS_THU_day_2,IS_THU_day_1,IS_THU_day_0,IS_FRI_day_29,IS_FRI_day_28,IS_FRI_day_27,IS_FRI_day_26,IS_FRI_day_25,IS_FRI_day_24,IS_FRI_day_23,IS_FRI_day_22,IS_FRI_day_21,IS_FRI_day_20,IS_FRI_day_19,IS_FRI_day_18,IS_FRI_day_17,IS_FRI_day_16,IS_FRI_day_15,IS_FRI_day_14,IS_FRI_day_13,IS_FRI_day_12,IS_FRI_day_11,IS_FRI_day_10,IS_FRI_day_9,IS_FRI_day_8,IS_FRI_day_7,IS_FRI_day_6,IS_FRI_day_5,IS_FRI_day_4,IS_FRI_day_3,IS_FRI_day_2,IS_FRI_day_1,IS_FRI_day_0,IS_SAT_day_29,IS_SAT_day_28,IS_SAT_day_27,IS_SAT_day_26,IS_SAT_day_25,IS_SAT_day_24,IS_SAT_day_23,IS_SAT_day_22,IS_SAT_day_21,IS_SAT_day_20,IS_SAT_day_19,IS_SAT_day_18,IS_SAT_day_17,IS_SAT_day_16,IS_SAT_day_15,IS_SAT_day_14,IS_SAT_day_13,IS_SAT_day_12,IS_SAT_day_11,IS_SAT_day_10,IS_SAT_day_9,IS_SAT_day_8,IS_SAT_day_7,IS_SAT_day_6,IS_SAT_day_5,IS_SAT_day_4,IS_SAT_day_3,IS_SAT_day_2,IS_SAT_day_1,IS_SAT_day_0,TOTAL_CASH_IN_day_29,TOTAL_CASH_IN_day_28,TOTAL_CASH_IN_day_27,TOTAL_CASH_IN_day_26,TOTAL_CASH_IN_day_25,TOTAL_CASH_IN_day_24,TOTAL_CASH_IN_day_23,TOTAL_CASH_IN_day_22,TOTAL_CASH_IN_day_21,TOTAL_CASH_IN_day_20,TOTAL_CASH_IN_day_19,TOTAL_CASH_IN_day_18,TOTAL_CASH_IN_day_17,TOTAL_CASH_IN_day_16,TOTAL_CASH_IN_day_15,TOTAL_CASH_IN_day_14,TOTAL_CASH_IN_day_13,TOTAL_CASH_IN_day_12,TOTAL_CASH_IN_day_11,TOTAL_CASH_IN_day_10,TOTAL_CASH_IN_day_9,TOTAL_CASH_IN_day_8,TOTAL_CASH_IN_day_7,TOTAL_CASH_IN_day_6,TOTAL_CASH_IN_day_5,TOTAL_CASH_IN_day_4,TOTAL_CASH_IN_day_3,TOTAL_CASH_IN_day_2,TOTAL_CASH_IN_day_1,TOTAL_CASH_IN_day_0,TOTAL_CASH_OUT_day_29,TOTAL_CASH_OUT_day_28,TOTAL_CASH_OUT_day_27,TOTAL_CASH_OUT_day_26,TOTAL_CASH_OUT_day_25,TOTAL_CASH_OUT_day_24,TOTAL_CASH_OUT_day_23,TOTAL_CASH_OUT_day_22,TOTAL_CASH_OUT_day_21,TOTAL_CASH_OUT_day_20,TOTAL_CASH_OUT_day_19,TOTAL_CASH_OUT_day_18,TOTAL_CASH_OUT_day_17,TOTAL_CASH_OUT_day_16,TOTAL_CASH_OUT_day_15,TOTAL_CASH_OUT_day_14,TOTAL_CASH_OUT_day_13,TOTAL_CASH_OUT_day_12,TOTAL_CASH_OUT_day_11,TOTAL_CASH_OUT_day_10,TOTAL_CASH_OUT_day_9,TOTAL_CASH_OUT_day_8,TOTAL_CASH_OUT_day_7,TOTAL_CASH_OUT_day_6,TOTAL_CASH_OUT_day_5,TOTAL_CASH_OUT_day_4,TOTAL_CASH_OUT_day_3,TOTAL_CASH_OUT_day_2,TOTAL_CASH_OUT_day_1,TOTAL_CASH_OUT_day_0
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.130370438098907471e-01,4.718998372554779053e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729789674282073975e-01,1.036567464470863342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.882623136043548584e-01,2.004242390394210815e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.487613856792449951e-01,2.946983575820922852e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926635503768920898e-01,1.769841313362121582e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.221617847681045532e-01,1.928236186504364014e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.631280064582824707e-02,2.111512422561645508e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.278964072465896606e-01,1.605867892503738403e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.388943672180175781e-01,3.873530924320220947e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000377029180526733e-02,3.616501390933990479e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.338746190071105957e-01,5.964683741331100464e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.636242419481277466e-01,1.751521080732345581e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.501456797122955322e-01,7.762975990772247314e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347182333469390869e-01,3.843195438385009766e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.217421174049377441e-02,3.061732351779937744e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351020485162734985e-01,1.751022785902023315e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163903713226318359e-01,1.892719566822052002e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.503911614418029785e-01,7.884117960929870605e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.128042817115783691e-01,4.352459609508514404e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.743612825870513916e-01,4.649090170860290527e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.130370438098907471e-01,4.718998372554779053e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729789674282073975e-01,1.036567464470863342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.882623136043548584e-01,2.004242390394210815e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.487613856792449951e-01,2.946983575820922852e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926635503768920898e-01,1.769841313362121582e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.221617847681045532e-01,1.928236186504364014e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.631280064582824707e-02,2.111512422561645508e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.278964072465896606e-01,1.605867892503738403e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.388943672180175781e-01,3.873530924320220947e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000377029180526733e-02,3.616501390933990479e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.338746190071105957e-01,5.964683741331100464e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.636242419481277466e-01,1.751521080732345581e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.501456797122955322e-01,7.762975990772247314e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347182333469390869e-01,3.843195438385009766e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.217421174049377441e-02,3.061732351779937744e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351020485162734985e-01,1.751022785902023315e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163903713226318359e-01,1.892719566822052002e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.503911614418029785e-01,7.884117960929870605e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.128042817115783691e-01,4.352459609508514404e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.743612825870513916e-01,4.649090170860290527e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.949786126613616943e-01,1.799209415912628174e-01
