TOTAL_CASH_CHANGE_1dt_day_1,TOTAL_CASH_CHANGE_1dt_day_2,TOTAL_CASH_CHANGE_1dt_day_3,TOTAL_CASH_CHANGE_1dt_day_4,TOTAL_CASH_CHANGE_1dt_day_5,TOTAL_CASH_CHANGE_1dt_day_6,TOTAL_CASH_CHANGE_1dt_day_7,TOTAL_CASH_CHANGE_1dt_day_8,TOTAL_CASH_CHANGE_1dt_day_9,TOTAL_CASH_CHANGE_1dt_day_10,TOTAL_CASH_CHANGE_1dt_day_11,TOTAL_CASH_CHANGE_1dt_day_12,TOTAL_CASH_CHANGE_1dt_day_13,TOTAL_CASH_CHANGE_1dt_day_14,TOTAL_CASH_OUT_1dt_day_1,TOTAL_CASH_OUT_1dt_day_2,TOTAL_CASH_OUT_1dt_day_3,TOTAL_CASH_OUT_1dt_day_4,TOTAL_CASH_OUT_1dt_day_5,TOTAL_CASH_OUT_1dt_day_6,TOTAL_CASH_OUT_1dt_day_7,TOTAL_CASH_OUT_1dt_day_8,TOTAL_CASH_OUT_1dt_day_9,TOTAL_CASH_OUT_1dt_day_10,TOTAL_CASH_OUT_1dt_day_11,TOTAL_CASH_OUT_1dt_day_12,TOTAL_CASH_OUT_1dt_day_13,TOTAL_CASH_OUT_1dt_day_14
3.993388414382934570e-01,4.546894729137420654e-01,4.759484529495239258e-01,7.325337529182434082e-01,4.695373773574829102e-01,2.904215753078460693e-01,3.519885838031768799e-01,6.496925652027130127e-02,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01
4.759484529495239258e-01,7.325337529182434082e-01,4.695373773574829102e-01,2.904215753078460693e-01,3.519885838031768799e-01,6.496925652027130127e-02,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01
4.695373773574829102e-01,2.904215753078460693e-01,3.519885838031768799e-01,6.496925652027130127e-02,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01
3.519885838031768799e-01,6.496925652027130127e-02,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00
3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.646072447299957275e-01,4.861781001091003418e-01
3.443979918956756592e-01,0.000000000000000000e+00,2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.646072447299957275e-01,4.861781001091003418e-01,3.443979918956756592e-01,0.000000000000000000e+00
2.866686284542083740e-01,3.725460469722747803e-01,3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.646072447299957275e-01,4.861781001091003418e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00
3.479380607604980469e-01,2.395684868097305298e-01,4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.646072447299957275e-01,4.861781001091003418e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,5.909901857376098633e-01,8.401339650154113770e-01
4.586767256259918213e-01,5.162733197212219238e-01,3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.646072447299957275e-01,4.861781001091003418e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,5.909901857376098633e-01,8.401339650154113770e-01,4.139132797718048096e-01,4.532792866230010986e-01
3.098230957984924316e-01,1.404671072959899902e-01,3.316530585289001465e-01,2.217368781566619873e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,6.457324624061584473e-01,7.938070893287658691e-01,4.884077310562133789e-01,4.267811179161071777e-01,5.644483566284179688e-01,6.866275072097778320e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.646072447299957275e-01,4.861781001091003418e-01,3.443979918956756592e-01,0.000000000000000000e+00,3.443979918956756592e-01,0.000000000000000000e+00,5.909901857376098633e-01,8.401339650154113770e-01,4.139132797718048096e-01,4.532792866230010986e-01,4.663737118244171143e-01,3.922353088855743408e-01
